Domain,Form,Dominant Type,Subtype,Group,Source,Common_name,Sample_ID,Specimen_ID,Location Code,UTM Zone,Easting,Northing,Season,Day,Month,Year,Sample type,lab_id,weight,perc_c,perc_n,c13,n15,c_n
Marine,Invertebrate,Gastropod,Sea snail,m.invertebrate,m.invertebrate,Common periwinkle,SI0162,SP0197,3,8,689886,5902914,Fall,1,9,2016,whole organism,180918-613,0.766,33.9906928,8.6755188,-17.8851576,10.94749674,4.571599598
Marine,Invertebrate,Gastropod,Sea snail,m.invertebrate,m.invertebrate,Whelk,SI1029,SP0796,3,8,692283,5903987,Winter,18,2,2016,whole organism,190918-708,0.722,28.046698,7.2648979,-17.37060324,9.480953003,4.504596008
Marine,Invertebrate,Gastropod,Sea snail,m.invertebrate,m.invertebrate,Whelk,SI1030,SP0797,3,8,692283,5903987,Winter,18,2,2016,whole organism,190918-690,0.902,29.8622,8.321122,-14.37834712,8.1233,3.588722771
Marine,Invertebrate,Gastropod,Sea snail,m.invertebrate,m.invertebrate,Whelk,SI1031,SP0798,3,8,692283,5903987,Winter,18,2,2016,whole organism,190918-706,0.942,35.435416,8.7199037,-14.99287204,14.72115209,4.741649756
Marine,Invertebrate,Gastropod,Sea snail,m.invertebrate,m.invertebrate,Whelk,SI1032,SP0799,3,8,692283,5903987,Winter,18,2,2016,whole organism,190918-688,0.767,39.3422599,9.7299726,-17.97042661,10.69631527,4.717928017
Marine,Invertebrate,Gastropod,Sea snail,m.invertebrate,m.invertebrate,Whelk,SI1033,SP0800,3,8,692283,5903987,Winter,18,2,2016,whole organism,180918-642,0.722,28.3614853,6.1665705,-19.10930692,9.959582245,5.366472336
Marine,Invertebrate,Mollusc,Mussel,m.invertebrate,m.invertebrate,Blue mussel,SI0148,SP0195,3,8,689886,5902914,Fall,1,9,2016,whole organism,150918-512,1.009,42.6883782,9.9490607,-21.15772333,11.01295222,5.006465176
Marine,Invertebrate,Mollusc,Mussel,m.invertebrate,m.invertebrate,Blue mussel,SI0149,SP0195,3,8,689886,5902914,Fall,1,9,2016,whole organism,150918-509,1.074,45.7792275,6.3274323,-23.47664831,10.2104444,8.441985025
Marine,Invertebrate,Mollusc,Mussel,m.invertebrate,m.invertebrate,Blue mussel,SI0150,SP0195,3,8,689886,5902914,Fall,1,9,2016,whole organism,170918-527,0.885,38.7459035,8.6900527,-18.73784768,11.94431136,5.202439123
Marine,Invertebrate,Mollusc,Mussel,m.invertebrate,m.invertebrate,Blue mussel,SI0151,SP0195,3,8,689886,5902914,Fall,1,9,2016,whole organism,150918-491,1.081,41.220153,9.741907,-19.69246853,11.96006468,4.937069544
Marine,Invertebrate,Mollusc,Mussel,m.invertebrate,m.invertebrate,Blue mussel,SI0987,SP0785,4,9,305658,5927558,Spring,13,3,2016,whole organism,190918-685,0.914,40.1948639,7.982547,-20.4853723,11.10275457,5.875335928
Marine,Invertebrate,Mollusc,Mussel,m.invertebrate,m.invertebrate,Blue mussel,SI1024,SP0299,6,8,690362,5959669,Winter,16,2,2016,whole organism,180918-647,0.858,39.1602137,10.7568612,-17.0824528,9.59368799,4.247790732
Marine,Invertebrate,Mollusc,Mussel,m.invertebrate,m.invertebrate,Blue mussel,SI1025,SP0740,6,8,690362,5959669,Winter,16,2,2016,whole organism,190918-701,0.934,18.0488025,5.2742399,-17.4695937,8.966723238,3.992934053
Marine,Invertebrate,Mollusc,Mussel,m.invertebrate,m.invertebrate,Blue mussel,SI1026,SP0741,6,8,690362,5959669,Winter,16,2,2016,whole organism,190918-702,0.695,35.4950416,10.5626274,-17.8567346,8.994412533,3.921022676
Marine,Invertebrate,Mollusc,Mussel,m.invertebrate,m.invertebrate,Blue mussel,SI1027,SP0742,6,8,690362,5959669,Winter,16,2,2016,whole organism,190918-684,1.01,22.2234119,4.4506966,-19.95513628,9.675766971,5.82621317
Terrestrial,Bird,Granivore - arboreal,Fringillidae,i.bird,t.fauna,Red crossbill,SI0031,SP0007,3,8,694323,5904589,Winter,unk,1,2005,muscle,110918-328,0.881,49.4923893,12.3740198,-25.41725332,4.929030679,4.666929479
Terrestrial,Bird,Granivore - ground,Emberizidae,i.bird,t.fauna,Fox sparrow,SI0617,SP0508,5,9,306181,5938912,Winter,7,2,2016,muscle,100918-214,1.022,50.2416699,14.1569426,-23.85104786,3.803658616,4.140933148
Terrestrial,Bird,Granivore - ground,Emberizidae,i.bird,t.fauna,Fox Sparrow,SI0842,SP0568,11,unk,unk,unk,Summer,17,8,2017,muscle,170918-556,0.989,45.3790524,12.7921412,-26.1562514,5.522372715,4.139194201
Terrestrial,Bird,Granivore - ground,Emberizidae,i.bird,t.fauna,Song sparrow,SI0336,SP0342,5,9,306181,5938912,Fall,21,9,2016,muscle,110918-354,0.83,45.7452696,13.2006176,-26.19251523,4.440512402,4.04348248
Terrestrial,Bird,Granivore - ground,Emberizidae,i.bird,t.fauna,Song Sparrow,SI0822,SP0516,4,9,304874,5918907,Spring,25,5,2017,muscle,170918-520,0.822,36.5337072,8.951407,-22.96405416,8.588962141,4.762182826
Terrestrial,Bird,Granivore - ground,Emberizidae,i.bird,t.fauna,Song Sparrow,SI0830,SP0533,5,9,306027,5938890,Spring,22,5,2017,muscle,170918-558,0.846,43.456156,12.0167839,-24.51751827,3.247894909,4.219555278
Terrestrial,Bird,Granivore - ground,Emberizidae,i.bird,t.fauna,Song Sparrow,SI0836,SP0529,5,9,305462,5920993,Spring,22,4,2017,muscle,180918-592,0.854,45.6615972,12.734239,-24.60964801,3.722568538,4.183904151
Terrestrial,Bird,Granivore - ground,Emberizidae,i.bird,t.fauna,Song Sparrow,SI0846,SP0670,5,9,306181,5938912,Fall,29,10,2017,muscle,150918-448,1.052,48.5456573,14.3958903,-26.20721678,6.18066764,3.93473494
Terrestrial,Bird,Granivore - ground,Emberizidae,i.bird,t.fauna,Song Sparrow,SI0848,SP0531,5,9,306027,5938890,Spring,26,5,2017,muscle,150918-450,0.867,41.1752817,12.9436528,-24.51849838,3.640988942,3.711789585
Terrestrial,Bird,Granivore - ground,Emberizidae,i.bird,t.fauna,Song Sparrow,SI0850,SP0532,3,8,694323,5904597,Winter,unk,2,2017,muscle,150918-446,0.812,46.0240413,13.5990396,-23.38059816,3.461909034,3.948936379
Terrestrial,Bird,Herbivore - grouse,Phasianidae,h.bird,t.fauna,Sooty grouse,SI0871,SP0544,8,unk,unk,unk,Fall,unk,9,2017,muscle,170918-557,1.024,44.9504333,13.8507111,-27.30689296,-0.034275457,3.786739556
Terrestrial,Bird,Herbivore - grouse,Phasianidae,h.bird,t.fauna,Sooty Grouse,SI0874,SP0599,8,unk,unk,unk,Fall,unk,unk,2017,muscle,170918-553,1.091,43.6451376,12.9907041,-27.33825627,-1.156680809,3.920187153
Terrestrial,Bird,Herbivore - grouse,Phasianidae,h.bird,t.fauna,Sooty grouse,SI0878,SP0543,8,unk,unk,unk,Fall,unk,9,2017,muscle,170918-581,0.954,43.3321051,13.4068524,-27.40784362,-2.075372063,3.771260952
Terrestrial,Bird,Herbivore - grouse,Phasianidae,h.bird,t.fauna,Sooty Grouse,SI0879,SP0622,11,unk,unk,unk,Fall,unk,unk,unk,muscle,180918-590,0.972,42.7588518,12.8929764,-26.84722439,-2.057571802,3.869692641
Terrestrial,Bird,Herbivore - grouse,Phasianidae,h.bird,t.fauna,Sooty grouse,SI0898,SP0539,6,8,682921,5941717,Summer,10,6,2017,muscle,170918-575,0.786,43.5329372,10.0987981,-29.57485255,0.688612924,5.029813768
Terrestrial,Bird,Herbivore - grouse,Phasianidae,h.bird,t.fauna,Sooty grouse,SI0933,SP0545,5,9,306181,5938912,Fall,15,9,2017,muscle,180918-617,0.949,44.7539055,14.6371836,-26.78841818,-3.163165796,3.567607307
Terrestrial,Bird,Insectivore - arboreal gleaner,Turdidae,i.bird,t.fauna,Swaison's thrush,SI0869,SP0542,3,8,692448,5904299,Summer,21,8,2017,muscle,170918-564,0.92,45.0889148,12.966516,-25.40745229,5.905078329,4.057421323
Terrestrial,Bird,Insectivore - bark gleaner,Certhiidae,i.bird,t.fauna,Brown Creeper,SI0834,SP0678,3,8,694323,5904597,Fall,unk,11,2015,muscle,150918-452,0.977,41.2611663,11.9144425,-25.44175591,8.104579595,4.040837619
Terrestrial,Bird,Insectivore - bark gleaner,Piscidae,i.bird,t.fauna,Red-breasted Sapsucker,SI0854,SP0677,3,9,300515,5906092,Fall,unk,9,2017,muscle,150918-457,0.9,49.062913,14.4868617,-25.69756294,3.060655122,3.95168793
Terrestrial,Bird,Insectivore - excavator,Picidae,i.bird,t.fauna,Hairy woodpecker,SI0037,SP0071,3,8,692445,5904314,Spring,21,4,2016,muscle,110918-361,1.084,47.9857432,11.753871,-19.17203355,11.99968995,4.763596091
Terrestrial,Bird,Insectivore - excavator,Picidae,i.bird,t.fauna,Northern flicker,SI0045,SP0009,3,8,694323,5904589,Winter,14,12,2015,muscle,140918-420,0.863,43.8884514,13.4226953,-27.29023119,6.682356397,3.815172246
Terrestrial,Bird,Insectivore - foliage gleaner,Parulidae,i.bird,t.fauna,Orange-Crowned Warbler,SI0913,SP0535,3,8,692448,5904299,Fall,20,9,2017,muscle,180918-588,0.793,45.3661767,11.9504935,-27.41666455,2.950234987,4.429451642
Terrestrial,Bird,Insectivore - foliage gleaner,Parulidae,i.bird,t.fauna,Townsend's warbler,SI0028,SP0002,5,9,306181,5938912,Fall,23,11,2007,muscle,110918-331,0.748,54.8783278,6.2281796,-27.92435819,2.983857702,10.28118956
Terrestrial,Bird,Insectivore - foliage gleaner,Parulidae,i.bird,t.fauna,Townsend's warbler,SI0030,SP0062,5,9,306181,5938912,Summer,unk,7,2016,muscle,100918-268,1.062,49.4024243,11.1713792,-26.70624883,6.749512,5.159945235
Terrestrial,Bird,Insectivore - foliage gleaner,Parulidae,i.bird,t.fauna,Townsend's warbler,SI0852,SP0528,8,unk,unk,unk,Spring,unk,unk,2017,muscle,170918-559,1.016,44.0666774,11.8691703,-25.40451198,2.853322454,4.332051088
Terrestrial,Bird,Insectivore - foliage gleaner,Parulidae,i.bird,t.fauna,Townsend's Warbler,SI0905,SP0536,3,8,694323,5904597,Summer,20,7,2017,muscle,170918-583,0.684,45.8326463,12.0816996,-25.64757766,4.338655352,4.426398651
Terrestrial,Bird,Insectivore - foliage gleaner,Parulidae,i.bird,t.fauna,Warbler,SI0029,SP0003,11,unk,unk,unk,Fall,unk,unk,unk,muscle,100918-267,1.104,28.8679197,4.8800267,-27.95357967,3.167476,6.902349009
Terrestrial,Bird,Insectivore - foliage gleaner,Regulidae,i.bird,t.fauna,Golden-Crowned Kinglet,SI0858,SP0673,5,9,305462,5920993,Fall,15,10,2017,muscle,170918-565,0.79,41.936861,11.6521399,-27.83124835,4.018250653,4.199463922
Terrestrial,Bird,Insectivore - foliage gleaner,Regulidae,i.bird,t.fauna,Golden-Crowned Kinglet,SI0861,SP0603,3,9,311171,596588,Winter,6,12,2017,muscle,170918-554,1.076,45.6660168,11.2882434,-28.20662801,4.597748042,4.72030859
Terrestrial,Bird,Insectivore - foliage gleaner,Regulidae,i.bird,t.fauna,Golden-Crowned Kinglet,SI0885,SP0612,3,8,694323,5904597,Fall,10,10,2017,muscle,170918-580,1.106,45.3904739,12.2223213,-27.38138082,3.331951697,4.333258977
Terrestrial,Bird,Insectivore - foliage gleaner,Turdidae,i.bird,t.fauna,Hermit Thrush,SI0838,SP0569,8,8,694323,5904597,Summer,unk,8,2017,muscle,170918-562,0.768,46.5364169,13.4701907,-25.23201375,5.025943211,4.031093039
Terrestrial,Bird,Insectivore - foliage gleaner,Turdidae,i.bird,t.fauna,Hermit Thrush,SI0840,SP0570,11,unk,unk,unk,Summer,7,8,2017,muscle,150918-451,0.899,54.0546237,15.3104909,-26.34443128,5.799524306,4.119527035
Terrestrial,Bird,Insectivore - foliage gleaner,Turdidae,i.bird,t.fauna,Hermit Thrush,SI0867,SP0608,3,8,692448,5904299,Fall,5,10,2017,muscle,170918-573,0.75,45.5950123,12.7665166,-26.09744518,4.862774151,4.167240331
Terrestrial,Bird,Insectivore - ground,Turdidae,i.bird,t.fauna,American robin,SI0018,SP0061,7,9,687530,5988425,Summer,30,7,2016,muscle,100918-265,0.863,48.5277493,13.5926347,-24.59724041,6.8101,4.16572051
Terrestrial,Bird,Insectivore - ground,Turdidae,i.bird,t.fauna,Varied Thrush,SI0820,SP0520,3,8,694323,5904597,Spring,8,3,2017,muscle,170918-566,0.782,45.0192695,13.0365403,-22.96209395,1.688394256,4.029393828
Terrestrial,Bird,Insectivore - ground,Turdidae,i.bird,t.fauna,Varied Thrush,SI0856,SP0687,3,8,695342,5904684,Winter,18,2,unk,muscle,150918-454,1.005,48.9153739,14.5364937,-25.68972211,7.566382224,3.926352958
Terrestrial,Bird,Insectivore - ground,Turdidae,i.bird,t.fauna,Varied Thrush,SI0863,SP0546,9,9,311776,5903010,Summer,1,7,2017,muscle,170918-563,0.735,44.4470997,12.8722994,-24.21074586,3.362607702,4.028941109
Terrestrial,Bird,Insectivore - substrate gleaner,Troglodytidae,i.bird,t.fauna,Pacific Wren,SI0824,SP0523,3,8,694323,5904597,Spring,unk,5,2017,muscle,150918-485,0.685,45.4480959,13.3267967,-26.07588291,6.869215523,3.97917963
Terrestrial,Bird,Insectivore - substrate gleaner,Troglodytidae,i.bird,t.fauna,Pacific Wren,SI0832,SP0627,11,unk,unk,unk,Fall,unk,10,2017,muscle,150918-445,0.922,49.9191751,12.9701259,-27.12361359,6.115547674,4.490832253
Terrestrial,Bird,Insectivore - substrate gleaner,Troglodytidae,i.bird,t.fauna,Pacific Wren,SI0844,SP0524,3,8,694323,5904597,Spring,unk,5,2017,muscle,150918-456,0.874,47.9776698,13.4432302,-26.21113719,6.049470061,4.164272494
Terrestrial,Bird,Insectivore - substrate gleaner,Troglodytidae,i.bird,t.fauna,Pacific Wren,SI0865,SP0601,3,unk,unk,unk,Fall,10,10,2017,muscle,170918-579,0.936,46.1561876,12.1344421,-26.22093823,3.367552219,4.438270224
Terrestrial,Bird,Insectivore - substrate gleaner,Troglodytidae,i.bird,t.fauna,Pacific Wren,SI0903,SP0719,6,unk,unk,unk,Winter,18,2,unk,muscle,170918-551,0.992,43.6281719,11.4394409,-26.47478505,3.014513708,4.450059741
Terrestrial,Mammal,Granivore - small,Squirrel,squirrel,t.fauna,Red squirrel,SI0297,SP0315,5,9,306181,5938912,Fall,27,11,2016,muscle,100918-220,0.961,49.7096481,15.1627676,-22.09372221,0.887382507,3.825302945
Terrestrial,Mammal,Granivore - small,Squirrel,squirrel,t.fauna,Red squirrel,SI0298,SP0316,3,8,689370,5902685,Fall,6,11,2016,muscle,100918-219,0.89,52.5412614,15.2079742,-22.44263907,1.894086162,4.031185216
Terrestrial,Mammal,Granivore - small,Squirrel,squirrel,t.fauna,Red squirrel,SI0300,SP0317,3,8,691307,5903776,Fall,6,11,2016,muscle,110918-325,0.722,43.8936016,14.3379253,-20.44028753,4.622470627,3.57205822
Terrestrial,Mammal,Granivore - small,Squirrel,squirrel,t.fauna,Red squirrel,SI0302,SP0318,3,8,691307,5903776,Fall,6,11,2016,muscle,100918-222,0.799,50.0772103,13.8062136,-21.90946274,3.358652089,4.232229048
Terrestrial,Mammal,Granivore - small,Squirrel,squirrel,t.fauna,Red squirrel,SI0304,SP0319,3,8,691307,5903776,Fall,6,11,2016,muscle,090918-206,0.74,51.2355,10.1308952,-22.3355,2.51412859,5.057351694
Terrestrial,Mammal,Granivore - small,Squirrel,squirrel,t.fauna,Red squirrel,SI0306,SP0320,3,8,691307,5903776,Fall,6,11,2016,muscle,110918-329,1.073,45.5761497,14.6633031,-21.12537991,4.813328982,3.626681741
Terrestrial,Mammal,Granivore - small,Squirrel,squirrel,t.fauna,Red squirrel,SI0308,SP0321,3,8,691307,5903776,Fall,6,11,2016,muscle,110918-321,0.715,33.7972371,8.0567231,-21.57086062,4.50133,4.894703457
Terrestrial,Mammal,Granivore - small,Squirrel,squirrel,t.fauna,Red squirrel,SI0310,SP0322,3,8,691307,5903776,Fall,6,11,2016,muscle,140918-390,0.807,45.4557096,13.9248202,-20.88231423,5.960456919,3.80892543
Terrestrial,Mammal,Granivore - small,Squirrel,squirrel,t.fauna,Red squirrel,SI0312,SP0323,3,8,691307,5903776,Fall,6,11,2016,muscle,110918-334,0.881,33.6310996,12.2820742,-21.35472414,4.159663838,3.195015542
Terrestrial,Mammal,Granivore - small,Squirrel,squirrel,t.fauna,Red squirrel,SI0314,SP0324,3,8,691307,5903776,Fall,6,11,2016,muscle,110918-322,1.017,29.9938884,7.1161653,-20.76592766,5.218288,4.91802088
Terrestrial,Mammal,Granivore - small,Squirrel,squirrel,t.fauna,Red squirrel,SI0316,SP0325,3,8,691307,5903776,Fall,6,11,2016,muscle,110918-367,0.708,44.6785974,14.5574859,-20.74215943,6.017813316,3.581102711
Terrestrial,Mammal,Granivore - small,Squirrel,squirrel,t.fauna,Red Squirrel,SI0793,SP0564,3,8,694323,5904597,Summer,23,8,2017,muscle,170918-567,0.779,44.4398607,12.8233985,-23.55407649,2.884967363,4.043646434
Terrestrial,Mammal,Granivore - small,Squirrel,squirrel,t.fauna,Red Squirrel,SI0795,SP0555,3,8,692448,5904299,Fall,1,9,2017,muscle,170918-528,0.715,45.3336491,12.7263467,-23.36589661,2.848377937,4.156430786
Terrestrial,Mammal,Granivore - small,Squirrel,squirrel,t.fauna,Red Squirrel,SI0797,SP0611,5,9,305462,5920993,Fall,12,10,2017,muscle,150918-470,1.173,43.5988774,13.6867658,-23.39627982,6.027444189,3.716876198
Terrestrial,Mammal,Granivore - small,Squirrel,squirrel,t.fauna,Red Squirrel,SI0799,SP0518,5,8,698261,5944196,Winter,5,2,2017,muscle,170918-568,0.824,42.7280223,12.5692568,-23.19241828,-2.684536554,3.96649414
Terrestrial,Mammal,Granivore - small,Squirrel,squirrel,t.fauna,Red Squirrel,SI0801,SP0515,4,9,304812,5919114,Winter,29,1,2017,muscle,170918-570,1.043,46.2870854,13.329322,-21.9790501,3.869915144,4.051869041
Terrestrial,Mammal,Granivore - small,Squirrel,squirrel,t.fauna,Red Squirrel,SI0803,SP0710,5,9,304291,5935437,Winter,unk,1,2017,muscle,170918-571,1.041,46.6190697,12.9763082,-24.48909527,5.583684726,4.191949822
Terrestrial,Mammal,Herbivore - large,Deer,deer,t.fauna,Sitka black-tailed deer,SI0073,SP0114,11,unk,unk,unk,Winter,unk,12,2014,muscle,240918-840,0.719,51.4388894,13.2837349,-28.17918511,1.311622063,4.518299426
Terrestrial,Mammal,Herbivore - large,Deer,deer,t.fauna,Sitka black-tailed deer,SI0075,SP0106,5,9,306181,5938912,Fall,unk,unk,2015,muscle,240918-850,0.606,46.5850141,13.9567551,-26.44048142,3.415019582,3.894622764
Terrestrial,Mammal,Herbivore - large,Deer,deer,t.fauna,Sitka black-tailed deer,SI0317,SP0326,1,8,681074,5924234,Winter,28,2,2016,muscle,110918-339,0.817,50.4703902,13.416419,-27.80478555,2.382604439,4.389384989
Terrestrial,Mammal,Herbivore - large,Deer,deer,t.fauna,Sitka black-tailed deer,SI0318,SP0327,3,8,689370,5902685,Fall,unk,11,2016,muscle,110918-387,0.97,47.2706729,13.9456845,-27.3470772,7.371622063,3.955082741
Terrestrial,Mammal,Herbivore - large,Deer,deer,t.fauna,Sitka black-tailed deer,SI0319,SP0328,3,8,689370,5902685,Fall,unk,11,2016,muscle,110918-324,0.992,45.0564538,14.4408246,-27.29807202,5.101099869,3.640563738
Terrestrial,Mammal,Herbivore - large,Deer,deer,t.fauna,Sitka black-tailed deer,SI0320,SP0329,8,unk,unk,unk,Fall,21,10,2016,muscle,110918-341,0.845,45.4484388,14.3967892,-27.54701832,1.142519582,3.683468399
Terrestrial,Mammal,Herbivore - large,Deer,deer,t.fauna,Sitka black-tailed deer,SI0321,SP0330,8,unk,unk,unk,Fall,21,10,2016,muscle,110918-386,1.014,46.1868433,14.3823748,-28.53202238,3.740368799,3.74706566
Terrestrial,Mammal,Herbivore - large,Deer,deer,t.fauna,Sitka black-tailed deer,SI0322,SP0331,8,unk,unk,unk,Fall,21,10,2016,muscle,110918-333,0.916,45.6444323,14.8548518,-28.46145493,0.520499347,3.58528027
Terrestrial,Mammal,Herbivore - large,Deer,deer,t.fauna,Sitka black-tailed deer,SI0323,SP0332,8,unk,unk,unk,Fall,21,10,2016,muscle,110918-358,0.817,46.4962055,14.5412294,-27.71363593,4.968586815,3.730955
Terrestrial,Mammal,Herbivore - large,Deer,deer,t.fauna,Sitka black-tailed deer,SI0324,SP0333,8,unk,unk,unk,Fall,21,10,2016,muscle,110918-342,0.824,39.9546151,12.8274312,-28.43205182,2.79102154,3.634384586
Terrestrial,Mammal,Herbivore - large,Deer,deer,t.fauna,Sitka black-tailed deer,SI0325,SP0334,8,unk,unk,unk,Fall,21,10,2016,muscle,110918-355,1.002,46.4977778,14.5720458,-27.96062202,3.378430157,3.723190818
Terrestrial,Mammal,Herbivore - large,Deer,deer,t.fauna,Sitka black-tailed deer,SI0327,SP0335,9,unk,unk,unk,Fall,21,10,2016,muscle,110918-319,1.093,32.1507733,7.4559316,-27.33884627,2.629528,5.031449668
Terrestrial,Mammal,Herbivore - large,Deer,deer,t.fauna,Sitka black-tailed deer,SI0328,SP0336,9,unk,unk,unk,Fall,21,10,2016,muscle,140918-392,0.953,47.9981114,14.4369219,-27.44900797,3.077803525,3.879298218
Terrestrial,Mammal,Herbivore - large,Deer,deer,t.fauna,Sitka black-tailed deer,SI0329,SP0337,8,unk,unk,unk,Fall,21,10,2016,muscle,140918-393,0.8543,48.124432,14.123033,-27.2311,3.110442,3.73211
Terrestrial,Mammal,Herbivore - large,Deer,deer,t.fauna,Sitka black-tailed deer,SI0330,SP0338,8,unk,unk,unk,Fall,21,10,2016,muscle,110918-336,1.036,48.123145,13.94521,-26.43068039,3.7414,3.5256
